year,quarter,region,total_enrollment,telehealth_users,telehealth_rate
2024,1,Mississippi,287647.3333,11863,0.0505
2024,1,Mississippi,36369.66667,2732,0.1028
2024,1,Mississippi,4171.333333,384,0.092
2024,1,Mississippi,188163.3333,7802,0.0511
2024,1,Mississippi,138761,7114,0.0635
2024,1,Missouri,527672.3333,32977,0.0831
2024,1,Missouri,68019.66667,9945,0.182
2024,1,Missouri,459652.6667,23032,0.0673
2024,1,Missouri,466589.6667,24016,0.0682
2024,1,Missouri,56138.33333,8224,0.2064
2024,1,Missouri,4944.333333,737,0.1526
2024,1,Missouri,197206.3333,11546,0.081
2024,1,Missouri,330374.3333,21427,0.0843
2024,1,Montana,164172.3333,9313,0.0822
2024,1,Montana,18418,2331,0.1715
2024,1,Montana,145754.3333,6982,0.07
2024,1,Montana,150844.3333,7295,0.0701
2024,1,Montana,12562,1914,0.2273
2024,1,Montana,766,104,0.1409
2024,1,Montana,112194,6604,0.0869
2024,1,Montana,51955.66667,2708,0.0726
2024,1,Nebraska,222129,11545,0.0702
2024,1,Nebraska,20879,2926,0.1767
2024,1,Nebraska,201250,8619,0.0583
2024,1,Nebraska,206983.6667,9430,0.0615
2024,1,Nebraska,13918.33333,1949,0.1988
2024,1,Nebraska,1227,166,0.1402
2024,1,Nebraska,111635.3333,5065,0.0624
2024,1,Nebraska,110421.6667,6477,0.0779
2024,1,Nevada,237986,22881,0.1319
2024,1,Nevada,38058.66667,6620,0.2425
2024,1,Nevada,199927.3333,16261,0.1113
2024,1,Nevada,216621.3333,18700,0.1183
2024,1,Nevada,18957.66667,3697,0.2843
2024,1,Nevada,2407,484,0.2058
2024,1,Nevada,46457,3756,0.1155
2024,1,Nevada,191124.3333,19098,0.1357
2024,1,New Hampshire,187348,20437,0.1471
2024,1,New Hampshire,19637.66667,4849,0.3049
2024,1,New Hampshire,167710.3333,15588,0.1267
2024,1,New Hampshire,167435.6667,15599,0.1253
2024,1,New Hampshire,19036,4678,0.3429
2024,1,New Hampshire,876.3333333,160,0.1885
2024,1,New Hampshire,80610.66667,8136,0.1402
2024,1,New Hampshire,106337.6667,12225,0.1516
2024,1,New Jersey,860667.3333,112158,0.1601
2024,1,New Jersey,120637,22258,0.2235
2024,1,New Jersey,740030.3333,89900,0.1496
2024,1,New Jersey,785410.6667,94997,0.1481
2024,1,New Jersey,66732.66667,15535,0.3048
2024,1,New Jersey,8524,1626,0.1939
2024,1,New Jersey,9512.333333,986,0.132
2024,1,New Jersey,849717.6667,111043,0.1604
2024,1,New Mexico,196337,19123,0.1362
2024,1,New Mexico,38557.66667,5035,0.1928
2024,1,New Mexico,157779.3333,14088,0.1232
2024,1,New Mexico,176427.3333,16038,0.1264
2024,1,New Mexico,17924,2812,0.2411
2024,1,New Mexico,1985.666667,273,0.1408
2024,1,New Mexico,76650.66667,7057,0.1302
2024,1,New Mexico,119164,12031,0.1401
2024,1,New York,1538930.667,234383,0.1912
2024,1,New York,371236.6667,87519,0.288
2024,1,New York,1167694,146864,0.1593
2024,1,New York,1364864.667,191216,0.1754
2024,1,New York,158340.3333,39509,0.3293
2024,1,New York,15725.66667,3658,0.2332
2024,1,New York,178403.3333,21109,0.1548
2024,1,New York,1359548,213213,0.1957
2024,1,North Carolina,856902.3333,70481,0.1029
2024,1,North Carolina,109269.6667,14397,0.1682
2024,1,North Carolina,747632.6667,56084,0.0936
2024,1,North Carolina,767851.3333,57137,0.0923
2024,1,North Carolina,80972.66667,12205,0.2108
2024,1,North Carolina,8078.333333,1139,0.1437
2024,1,North Carolina,265473.6667,19658,0.0923
2024,1,North Carolina,590506.3333,50754,0.1078
2024,1,North Dakota,84802.66667,3877,0.065
2024,1,North Dakota,11123,1437,0.1648
2024,1,North Dakota,73679.66667,2440,0.0479
2024,1,North Dakota,76899.33333,2812,0.0522
2024,1,North Dakota,7254.666667,967,0.1884
2024,1,North Dakota,648.6666667,98,0.1578
2024,1,North Dakota,48679.33333,2510,0.0753
2024,1,North Dakota,36074,1365,0.052
2024,1,Ohio,938806,69836,0.0963
2024,1,Ohio,116017,16518,0.1809
2024,1,Ohio,822789,53318,0.0842
2024,1,Ohio,843067,54901,0.0838
2024,1,Ohio,88544.33333,13890,0.2205
2024,1,Ohio,7194.666667,1045,0.1476
2024,1,Ohio,262130,15814,0.0788
2024,1,Ohio,676246,53993,0.1031
2024,1,Oklahoma,408738,27430,0.0858
2024,1,Oklahoma,52308.66667,6214,0.1458
2024,1,Oklahoma,356429.3333,21216,0.0766
2024,1,Oklahoma,363269,21636,0.0757
2024,1,Oklahoma,41476.33333,5205,0.1745
2024,1,Oklahoma,3992.666667,589,0.1509
2024,1,Oklahoma,197103,12517,0.0818
2024,1,Oklahoma,210745.6667,14849,0.0895
2024,1,Oregon,356105,39436,0.16
2024,1,Oregon,69834.33333,10303,0.2261
2024,1,Oregon,286270.6667,29133,0.1451
2024,1,Oregon,315718.3333,31391,0.1429
2024,1,Oregon,38005.66667,7320,0.2996
2024,1,Oregon,2381,725,0.316
2024,1,Oregon,153190,13986,0.1361
2024,1,Oregon,202828,25449,0.1772
2024,1,Pennsylvania,1154161.667,115199,0.1267
2024,1,Pennsylvania,154800,25191,0.2079
2024,1,Pennsylvania,999361.6667,90008,0.1142
2024,1,Pennsylvania,1045494,93373,0.1127
2024,1,Pennsylvania,99700.33333,20103,0.278
2024,1,Pennsylvania,8967.333333,1723,0.196
2024,1,Pennsylvania,161905.6667,13799,0.111
2024,1,Pennsylvania,991743,101379,0.1292
2024,1,Puerto Rico,30496.66667,1639,0.0814
2024,1,Rhode Island,74667.33333,10085,0.1713
2024,1,Rhode Island,9257,1767,0.2532
2024,1,Rhode Island,65410.33333,8318,0.1603
2024,1,Rhode Island,67137.33333,8568,0.1592
2024,1,Rhode Island,7022,1422,0.3108
2024,1,Rhode Island,508,95,0.1919
2024,1,Rhode Island,203.6666667,28,0.175
2024,1,Rhode Island,74448.66667,10057,0.1713
2024,1,South Carolina,594358.6667,42509,0.0868
2024,1,South Carolina,45089.66667,5457,0.1518
2024,1,South Carolina,549269,37052,0.0817
2024,1,South Carolina,546321.6667,36592,0.0806
2024,1,South Carolina,42897.33333,5038,0.1649
2024,1,South Carolina,5139.666667,879,0.1722
2024,1,South Carolina,126457,8627,0.0837
2024,1,South Carolina,467596,33872,0.0877
2024,1,South Dakota,110407.6667,5035,0.065
2024,1,South Dakota,12892.66667,1327,0.1342
2024,1,South Dakota,97515,3708,0.0549
2024,1,South Dakota,100666.6667,3943,0.0559
2024,1,South Dakota,8917.666667,927,0.1507
2024,1,South Dakota,823.3333333,165,0.2057
2024,1,South Dakota,69299.66667,3939,0.0817
2024,1,South Dakota,41093,1096,0.0375
2024,1,Tennessee,600397.3333,39146,0.0829
2024,1,Tennessee,64620.66667,7801,0.1543
2024,1,Tennessee,535776.6667,31345,0.0743
2024,1,Tennessee,544332,31599,0.0732
2024,1,Tennessee,51077.66667,6780,0.1896
2024,1,Tennessee,4987.666667,767,0.1559
2024,1,Tennessee,201177.6667,11781,0.0748
2024,1,Tennessee,398543,27317,0.0868
2024,1,Territories,17999.66667,260,0.0273
2024,1,Texas,1792695.333,185131,0.135
2024,1,Texas,192767,32495,0.2114
2024,1,Texas,1599928.333,152636,0.1254
2024,1,Texas,1633043.333,158319,0.1258
2024,1,Texas,137356.3333,22910,0.2514
2024,1,Texas,22295.66667,3902,0.1771
2024,1,Texas,349948.6667,30384,0.1149
2024,1,Texas,1440504,154573,0.1398
2024,1,Utah,183439.6667,12919,0.0937
2024,1,Utah,18721.66667,2279,0.1678
2024,1,Utah,164718,10640,0.0856
2024,1,Utah,168165,10503,0.0826
2024,1,Utah,13869.33333,2176,0.2313
2024,1,Utah,1405.333333,240,0.1832
2024,1,Utah,40082,3053,0.1059
2024,1,Utah,143322,9862,0.0905
2024,1,Vermont,97916.66667,10743,0.1494
2024,1,Vermont,21027.33333,3876,0.2392
2024,1,Vermont,76889.33333,6867,0.1233
2024,1,Vermont,85375.66667,7776,0.124
2024,1,Vermont,12161.66667,2871,0.3268
2024,1,Vermont,379.3333333,96,0.2533
2024,1,Vermont,73500,7700,0.1437
2024,1,Vermont,24124,3007,0.1662
2024,1,Virgin Islands,12640,379,0.0522
2024,1,Virginia,873058,76544,0.1102
2024,1,Virginia,76271.66667,10961,0.1827
2024,1,Virginia,796786.3333,65583,0.1033
2024,1,Virginia,811409.6667,66216,0.102
2024,1,Virginia,54832.66667,9212,0.2343
2024,1,Virginia,6815.666667,1116,0.1684
2024,1,Virginia,149056.3333,9486,0.0812
2024,1,Virginia,722720.3333,66943,0.116
2024,1,Washington,642980.6667,67354,0.1487
2024,1,Washington,83634.33333,11414,0.2002
2024,1,Washington,559346.3333,55940,0.1413
2024,1,Washington,584740.3333,57282,0.1381
2024,1,Washington,53493.33333,8909,0.2656
2024,1,Washington,4747,1163,0.2522
2024,1,Washington,152956.3333,14474,0.1378
2024,1,Washington,489631.6667,52858,0.152
2024,1,West Virginia,180425,15585,0.1133
2024,1,West Virginia,33865,5673,0.2186
2024,1,West Virginia,146560,9912,0.0888
2024,1,West Virginia,153818.3333,11301,0.0953
2024,1,West Virginia,25383.33333,4015,0.2258
2024,1,West Virginia,1223.333333,269,0.2244
2024,1,West Virginia,61358,4922,0.1057
2024,1,West Virginia,118902,10644,0.1172
2024,1,Wisconsin,484153,36816,0.1077
2024,1,Wisconsin,77882.33333,11705,0.2
2024,1,Wisconsin,406270.6667,25111,0.0887
2024,1,Wisconsin,426811,26639,0.0886
2024,1,Wisconsin,53492,9478,0.2552
2024,1,Wisconsin,3850,699,0.1866
2024,1,Wisconsin,190984.6667,13244,0.1027
2024,1,Wisconsin,293067.6667,23571,0.1108
2024,1,Wyoming,94461.66667,5259,0.0811
2024,1,Wyoming,9079,1211,0.172
2024,1,Wyoming,85382.66667,4048,0.0701
2024,1,Wyoming,86891.66667,4157,0.0699
2024,1,Wyoming,7119.333333,1037,0.2108
2024,1,Wyoming,450.6666667,65,0.1498
2024,1,Wyoming,66573,3884,0.087
2024,1,Wyoming,27879.66667,1375,0.0681
2024,2,Alabama,374755.6667,15933,0.0533
2024,2,Alabama,54712,3157,0.0746
2024,2,Alabama,320043.6667,12776,0.0497
2024,2,Alabama,324800.6667,12293,0.0465
2024,2,Alabama,46225.66667,3316,0.1056
2024,2,Alabama,3729.333333,324,0.0908
2024,2,Alabama,107333.6667,4168,0.0488
2024,2,Alabama,266696.6667,11734,0.055
2024,2,Alaska,100678.3333,9323,0.1364
2024,2,Alaska,21485.33333,3116,0.1987
2024,2,Alaska,79193,6207,0.1179
2024,2,Alaska,91072.33333,7643,0.1244
2024,2,Alaska,8915.333333,1575,0.2516
2024,2,Alaska,690.6666667,105,0.1606
2024,2,Alaska,48245,5033,0.1554
2024,2,Alaska,48931.33333,3909,0.1161
2024,2,Arizona,630496.3333,67739,0.1378
2024,2,Arizona,61093,8363,0.1959
2024,2,Arizona,569403.3333,59376,0.1323
2024,2,Arizona,594004.6667,61012,0.1308
2024,2,Arizona,31649.66667,5773,0.2812
2024,2,Arizona,4842,954,0.2032
2024,2,Arizona,100799.3333,9639,0.1315
2024,2,Arizona,527200.6667,57882,0.139
2024,2,Arkansas,325637,20740,0.0805
2024,2,Arkansas,44855,5359,0.1523
2024,2,Arkansas,280782,15381,0.0692
2024,2,Arkansas,286503.6667,16153,0.0703
2024,2,Arkansas,36504.66667,4153,0.1642
2024,2,Arkansas,2628.666667,434,0.1711
2024,2,Arkansas,148411.3333,8306,0.0712
2024,2,Arkansas,175889,12341,0.0883
2024,2,California,2818677,536233,0.253
2024,2,California,961203,224383,0.3097
2024,2,California,1857474,311850,0.2236
2024,2,California,2532469.667,455569,0.2385
2024,2,California,252258.3333,70213,0.3984
2024,2,California,33949,10451,0.3209
2024,2,California,313573,52812,0.2267
2024,2,California,2502860,483219,0.2563
2024,2,Colorado,411312.6667,37996,0.124
2024,2,Colorado,54092.66667,8888,0.2221
2024,2,Colorado,357220,29108,0.1093
2024,2,Colorado,379230,31055,0.1096
2024,2,Colorado,29599.66667,6459,0.3135
2024,2,Colorado,2483,482,0.2082
2024,2,Colorado,100626,7888,0.1093
2024,2,Colorado,310374.3333,30092,0.1286
2024,2,Connecticut,256555.6667,28969,0.138
2024,2,Connecticut,62587.66667,10232,0.2001
2024,2,Connecticut,193968,18737,0.118
2024,2,Connecticut,228286,22668,0.1208
2024,2,Connecticut,26034,5894,0.2916
2024,2,Connecticut,2235.666667,407,0.1882
2024,2,Connecticut,12509,1317,0.1297
2024,2,Connecticut,243995.3333,27649,0.1384
2024,2,Delaware,147876.3333,16474,0.1338
2024,2,Delaware,16751.33333,3186,0.2374
2024,2,Delaware,131125,13288,0.1211
2024,2,Delaware,136694.6667,13604,0.119
2024,2,Delaware,9998,2615,0.3422
2024,2,Delaware,1183.666667,255,0.2214
2024,2,Delaware,48528.33333,4408,0.1062
2024,2,Delaware,99294.33333,12060,0.1478
2024,2,District Of Columbia,49473.66667,7679,0.2087
2024,2,District Of Columbia,16869.33333,3211,0.2518
2024,2,District Of Columbia,32604.33333,4468,0.1858
2024,2,District Of Columbia,43001.66667,6309,0.1959
2024,2,District Of Columbia,5602.333333,1199,0.3194
2024,2,District Of Columbia,869.6666667,171,0.2026
2024,2,District Of Columbia,49450.66667,7678,0.2087
2024,2,Florida,1918875,195144,0.1225
2024,2,Florida,215775,30151,0.175
2024,2,Florida,1703100,164993,0.1162
2024,2,Florida,1777755,171522,0.1151
2024,2,Florida,126027.3333,20704,0.2347
2024,2,Florida,15092.66667,2918,0.1972
2024,2,Florida,128014.6667,11446,0.1084
2024,2,Florida,1787697,183540,0.1236
2024,2,Georgia,733274.6667,52758,0.0909
2024,2,Georgia,99748.33333,11040,0.1453
2024,2,Georgia,633526.3333,41718,0.0828
2024,2,Georgia,659613.3333,43308,0.082
2024,2,Georgia,64914,8029,0.184
2024,2,Georgia,8747.333333,1421,0.1681
2024,2,Georgia,166306,10045,0.0751
2024,2,Georgia,566514.6667,42700,0.0957
2024,2,Hawaii,101770,16674,0.2194
2024,2,Hawaii,10156.33333,1727,0.2659
2024,2,Hawaii,91613.66667,14947,0.2151
2024,2,Hawaii,95069,14888,0.2086
2024,2,Hawaii,5133.666667,1164,0.373
2024,2,Hawaii,1567.333333,622,0.4155
2024,2,Hawaii,33300,4727,0.1969
2024,2,Hawaii,68380.33333,11944,0.2298
2024,2,Idaho,175373,8312,0.0649
2024,2,Idaho,20342.33333,2034,0.1406
2024,2,Idaho,155030.6667,6278,0.0552
2024,2,Idaho,158743.6667,6321,0.0542
2024,2,Idaho,15651,1855,0.1754
2024,2,Idaho,978.3333333,136,0.1426
2024,2,Idaho,74549,3201,0.0612
2024,2,Idaho,100803,5110,0.0674
2024,2,Illinois,1163831.333,95425,0.1048
2024,2,Illinois,198008.6667,28809,0.1781
2024,2,Illinois,965822.6667,66616,0.089
2024,2,Illinois,1053717.667,76609,0.0928
2024,2,Illinois,98382,16996,0.2314
2024,2,Illinois,11731.66667,1820,0.1587
2024,2,Illinois,212464.3333,10217,0.0622
2024,2,Illinois,950915.3333,85183,0.1142
2024,2,Indiana,602996.3333,33277,0.07
2024,2,Indiana,88516.66667,10783,0.1506
2024,2,Indiana,514479.6667,22494,0.0557
2024,2,Indiana,539192.6667,25039,0.0585
2024,2,Indiana,59027.66667,7666,0.1794
2024,2,Indiana,4776,572,0.1246
2024,2,Indiana,169705.6667,9262,0.0695
2024,2,Indiana,433014.3333,24007,0.0702
2024,2,Iowa,384888.3333,15260,0.0508
2024,2,Iowa,36419.66667,4770,0.1675
2024,2,Iowa,348468.6667,10490,0.0385
2024,2,Iowa,356238,11499,0.0411
2024,2,Iowa,26491.33333,3521,0.1879
2024,2,Iowa,2159,240,0.1172
2024,2,Iowa,210347.3333,8793,0.054
2024,2,Iowa,174404.3333,6455,0.0469
2024,2,Kansas,346023.3333,17222,0.0635
2024,2,Kansas,32769,4049,0.151
2024,2,Kansas,313254.3333,13173,0.0539
2024,2,Kansas,317875.6667,13786,0.0551
2024,2,Kansas,25945,3165,0.1682
2024,2,Kansas,2202.666667,271,0.127
2024,2,Kansas,167138.6667,8505,0.0657
2024,2,Kansas,178443.6667,8699,0.0615
2024,2,Kentucky,394760.6667,23286,0.0742
2024,2,Kentucky,65937,8477,0.1593
2024,2,Kentucky,328823.6667,14809,0.0569
2024,2,Kentucky,343671,16792,0.0608
2024,2,Kentucky,48262,6177,0.1773
2024,2,Kentucky,2827.666667,317,0.1157
2024,2,Kentucky,193281,12886,0.0847
2024,2,Kentucky,200056.3333,10237,0.0638
2024,2,Louisiana,348871,19089,0.0683
2024,2,Louisiana,63272.66667,5256,0.104
2024,2,Louisiana,285598.3333,13833,0.0604
2024,2,Louisiana,307965.3333,14879,0.0596
2024,2,Louisiana,36880.33333,3754,0.1453
2024,2,Louisiana,4025.333333,456,0.1159
2024,2,Louisiana,80571,3668,0.057
2024,2,Louisiana,266743.6667,15319,0.0717
2024,2,Maine,134952.3333,10390,0.1051
2024,2,Maine,37063.66667,4685,0.1665
2024,2,Maine,97888.66667,5705,0.0807
2024,2,Maine,114133,7080,0.084
2024,2,Maine,20032,3206,0.2323
2024,2,Maine,787.3333333,104,0.1396
2024,2,Maine,75638.33333,5732,0.1037
2024,2,Maine,59283.33333,4656,0.1069
2024,2,Maryland,712579.6667,91253,0.1602
2024,2,Maryland,110548.6667,21103,0.2397
2024,2,Maryland,602031,70150,0.1457
2024,2,Maryland,642477,74421,0.1446
2024,2,Maryland,62596.66667,15392,0.323
2024,2,Maryland,7506,1440,0.1979
2024,2,Maryland,46215.66667,4223,0.1112
2024,2,Maryland,666187,87021,0.1637
2024,2,Massachusetts,791493.6667,125682,0.1947
2024,2,Massachusetts,190012,44234,0.2855
2024,2,Massachusetts,601481.6667,81448,0.166
2024,2,Massachusetts,701934.6667,97582,0.1701
2024,2,Massachusetts,84794.33333,26986,0.4026
2024,2,Massachusetts,4764.666667,1114,0.238
2024,2,Massachusetts,32835.66667,5161,0.1953
2024,2,Massachusetts,758340.6667,120498,0.1947
2024,2,Michigan,723361.6667,76492,0.1361
2024,2,Michigan,131345,23129,0.2218
2024,2,Michigan,592016.6667,53363,0.1166
2024,2,Michigan,620864,55222,0.1138
2024,2,Michigan,95209.33333,19841,0.2861
2024,2,Michigan,7288.333333,1429,0.2004
2024,2,Michigan,183734.3333,15423,0.1117
2024,2,Michigan,539400.3333,61043,0.1441
2024,2,Minnesota,383987.6667,43354,0.1524
2024,2,Minnesota,69199.33333,15802,0.2947
2024,2,Minnesota,314788.3333,27552,0.1194
2024,2,Minnesota,324732.3333,27802,0.1158
2024,2,Minnesota,56022,14799,0.3591
2024,2,Minnesota,3233.333333,753,0.2455
2024,2,Minnesota,145034.3333,12132,0.1145
2024,2,Minnesota,238792.3333,31210,0.175
2024,2,Mississippi,325794.3333,13804,0.0521
2024,2,Mississippi,54717.66667,3618,0.0807
2024,2,Mississippi,271076.6667,10186,0.0463
2024,2,Mississippi,286071.6667,10934,0.0465
2024,2,Mississippi,35721.66667,2510,0.0964
2024,2,Mississippi,4001,360,0.0915
2024,2,Mississippi,186432,7290,0.0478
2024,2,Mississippi,138117,6455,0.0579
2024,2,Missouri,527920.6667,28253,0.0691
2024,2,Missouri,66580.33333,8288,0.1527
2024,2,Missouri,461340.3333,19965,0.0563
2024,2,Missouri,466922.6667,20242,0.0556
2024,2,Missouri,56210,7385,0.183
2024,2,Missouri,4788,626,0.1367
2024,2,Missouri,196890.3333,10202,0.0683
2024,2,Missouri,330935.3333,18049,0.0695
2024,2,Montana,164782,8656,0.073
2024,2,Montana,18277,2180,0.1575
2024,2,Montana,146505,6476,0.0619
2024,2,Montana,151525.6667,6839,0.0625
2024,2,Montana,12516.33333,1721,0.2049
2024,2,Montana,740,96,0.1341
2024,2,Montana,112679.3333,6122,0.0762
2024,2,Montana,52080.33333,2534,0.0663
2024,2,Nebraska,222512.6667,10395,0.0615
2024,2,Nebraska,20243,2732,0.1681
2024,2,Nebraska,202269.6667,7663,0.0501
2024,2,Nebraska,207572.3333,8419,0.0532
2024,2,Nebraska,13753.66667,1783,0.1848
2024,2,Nebraska,1186.666667,193,0.1743
2024,2,Nebraska,111607.3333,4727,0.0564
2024,2,Nebraska,110832.6667,5666,0.0664
2024,2,Nevada,238736.3333,21414,0.1216
2024,2,Nevada,37771.66667,6069,0.2219
2024,2,Nevada,200964.6667,15345,0.1032
2024,2,Nevada,217391.3333,17409,0.1083
2024,2,Nevada,18973.33333,3572,0.2738
2024,2,Nevada,2371.666667,433,0.1935
2024,2,Nevada,46653.33333,3546,0.105
2024,2,Nevada,191676,17846,0.1256
2024,2,New Hampshire,188281,18664,0.1292
2024,2,New Hampshire,19333.66667,4360,0.2795
2024,2,New Hampshire,168947.3333,14304,0.111
2024,2,New Hampshire,168427.6667,14182,0.109
2024,2,New Hampshire,19011,4332,0.3203
2024,2,New Hampshire,842.3333333,150,0.1861
2024,2,New Hampshire,80962.33333,7571,0.1248
2024,2,New Hampshire,106925,11027,0.132
2024,2,New Jersey,863378.6667,99167,0.1394
2024,2,New Jersey,118078.3333,19868,0.2023
2024,2,New Jersey,745300.3333,79299,0.1293
2024,2,New Jersey,788144,83148,0.1275
2024,2,New Jersey,66934.33333,14612,0.286
2024,2,New Jersey,8300.333333,1407,0.1736
2024,2,New Jersey,9489.333333,833,0.1114
2024,2,New Jersey,852526.6667,98249,0.1398
2024,2,New Mexico,195985,18623,0.1314
2024,2,New Mexico,37574,4919,0.191
2024,2,New Mexico,158411,13704,0.1182
2024,2,New Mexico,176316.6667,15520,0.121
2024,2,New Mexico,17746,2834,0.2454
2024,2,New Mexico,1922.333333,269,0.1457
2024,2,New Mexico,76311,6781,0.1237
2024,2,New Mexico,119154.3333,11809,0.1365
2024,2,New York,1534010.667,223263,0.1785
2024,2,New York,360762,84374,0.2828
2024,2,New York,1173248.667,138889,0.1459
2024,2,New York,1361450.333,181799,0.1629
2024,2,New York,157384.3333,37978,0.318
2024,2,New York,15176,3486,0.2327
2024,2,New York,177492.3333,19871,0.1402
2024,2,New York,1355560.667,203332,0.1834
2024,2,North Carolina,854984,63733,0.0934
2024,2,North Carolina,105572.6667,13619,0.1651
2024,2,North Carolina,749411.3333,50114,0.0835
2024,2,North Carolina,766931,51034,0.0825
2024,2,North Carolina,80241.33333,11664,0.2049
2024,2,North Carolina,7811.666667,1035,0.1386
2024,2,North Carolina,263974.3333,18406,0.0867
2024,2,North Carolina,590105,45257,0.0964
2024,2,North Dakota,85059.33333,3840,0.0603
2024,2,North Dakota,10947,1426,0.1613
2024,2,North Dakota,74112.33333,2414,0.044
2024,2,North Dakota,77122.66667,2751,0.0475
2024,2,North Dakota,7308,1000,0.1925
2024,2,North Dakota,628.6666667,89,0.1493
2024,2,North Dakota,48803,2505,0.0699
2024,2,North Dakota,36207.33333,1334,0.048
2024,2,Ohio,939992.6667,61398,0.0828
2024,2,Ohio,113376.3333,15433,0.1719
2024,2,Ohio,826616.3333,45965,0.0705
2024,2,Ohio,845250,47754,0.071
2024,2,Ohio,87840.33333,12761,0.2052
2024,2,Ohio,6902.333333,883,0.1326
2024,2,Ohio,261615,13756,0.067
2024,2,Ohio,677950.6667,47615,0.0888
2024,2,Oklahoma,408593.6667,24414,0.0758
2024,2,Oklahoma,50723,5734,0.1381
2024,2,Oklahoma,357870.6667,18680,0.0666
2024,2,Oklahoma,363293.3333,18996,0.0658
2024,2,Oklahoma,41420.66667,4868,0.1637
2024,2,Oklahoma,3879.666667,550,0.1488
2024,2,Oklahoma,196637,11505,0.0745
2024,2,Oklahoma,211068.3333,12845,0.077
2024,2,Oregon,356554,35377,0.1386
2024,2,Oregon,69109,9519,0.2051
2024,2,Oregon,287445,25858,0.1238
2024,2,Oregon,316275.6667,27971,0.1225
2024,2,Oregon,37947.33333,6792,0.2741
2024,2,Oregon,2331,614,0.2806
2024,2,Oregon,153395,12795,0.118
2024,2,Oregon,203072.3333,22580,0.1538
2024,2,Pennsylvania,1154085.667,99717,0.1076
2024,2,Pennsylvania,149602,22727,0.1926
2024,2,Pennsylvania,1004483.667,76990,0.0952
2024,2,Pennsylvania,1046745,79780,0.0942
2024,2,Pennsylvania,98679.66667,18356,0.2564
2024,2,Pennsylvania,8661,1581,0.1875
2024,2,Pennsylvania,161302,12070,0.0949
2024,2,Pennsylvania,992280.6667,87637,0.1096
2024,2,Puerto Rico,30069,1734,0.0863
2024,2,Rhode Island,74674.33333,9028,0.149
2024,2,Rhode Island,9166.333333,1697,0.2435
2024,2,Rhode Island,65508,7331,0.1368
2024,2,Rhode Island,67012.33333,7566,0.1366
2024,2,Rhode Island,7161,1376,0.2922
2024,2,Rhode Island,501,86,0.177
2024,2,Rhode Island,204.6666667,23,0.1369
2024,2,Rhode Island,74455.66667,9005,0.1491
2024,2,South Carolina,595405.3333,37998,0.0777
2024,2,South Carolina,43997,5318,0.1517
2024,2,South Carolina,551408.3333,32680,0.072
2024,2,South Carolina,547741.3333,32437,0.0714
2024,2,South Carolina,42633.66667,4726,0.1579
2024,2,South Carolina,5030.333333,835,0.171
2024,2,South Carolina,126277,8006,0.0776
2024,2,South Carolina,468823,29978,0.0778
2024,2,South Dakota,110697.3333,4958,0.0607
2024,2,South Dakota,12646,1323,0.1338
2024,2,South Dakota,98051.33333,3635,0.0506
2024,2,South Dakota,100928,3913,0.0524
2024,2,South Dakota,8962.666667,891,0.1427
2024,2,South Dakota,806.6666667,154,0.1954
2024,2,South Dakota,69438.33333,3956,0.0774
2024,2,South Dakota,41245.33333,1001,0.0327
2024,2,Tennessee,599436.3333,32572,0.0681
2024,2,Tennessee,61811.33333,6724,0.1386
2024,2,Tennessee,537625,25848,0.0602
2024,2,Tennessee,544408.6667,26163,0.0597
2024,2,Tennessee,50212,5828,0.1662
2024,2,Tennessee,4815.666667,581,0.1251
2024,2,Tennessee,200372.6667,9967,0.0624
2024,2,Tennessee,398403.6667,22571,0.071
2024,2,Territories,18241.33333,334,0.0345
2024,2,Texas,1796060.333,175886,0.1275
2024,2,Texas,185559.3333,30726,0.2068
2024,2,Texas,1610501,145160,0.1179
2024,2,Texas,1638209,150225,0.1184
2024,2,Texas,136051.3333,22026,0.2443
2024,2,Texas,21800,3635,0.1738
2024,2,Texas,349463.6667,28995,0.1086
2024,2,Texas,1444383.333,146703,0.1321
2024,2,Utah,183510,12051,0.0866
2024,2,Utah,18394.66667,2199,0.164
2024,2,Utah,165115.3333,9852,0.0784
2024,2,Utah,168313,9806,0.0763
2024,2,Utah,13823.33333,2040,0.2192
2024,2,Utah,1373.666667,205,0.16
2024,2,Utah,40159,2969,0.1013
2024,2,Utah,143316.3333,9080,0.0827
2024,2,Vermont,98033.66667,10023,0.1345
2024,2,Vermont,20682.66667,3641,0.2221
2024,2,Vermont,77351,6382,0.1098
2024,2,Vermont,85528,7205,0.1103
2024,2,Vermont,12136.66667,2727,0.3082
2024,2,Vermont,369,91,0.2535
2024,2,Vermont,73519.66667,7176,0.1291
2024,2,Vermont,24219.33333,2809,0.1498
2024,2,Virgin Islands,12732.33333,411,0.0554
2024,2,Virginia,874770.6667,68159,0.0975
2024,2,Virginia,74478.66667,9765,0.1667
2024,2,Virginia,800292,58394,0.0912
2024,2,Virginia,813404.6667,58690,0.0898
2024,2,Virginia,54755,8463,0.2179
2024,2,Virginia,6611,1006,0.1591
2024,2,Virginia,148647.3333,8401,0.0713
2024,2,Virginia,724834.6667,59676,0.1028
2024,2,Washington,644279.3333,63054,0.1364
2024,2,Washington,81773.33333,10447,0.1849
2024,2,Washington,562506,52607,0.1296
2024,2,Washington,586406.6667,53588,0.1262
2024,2,Washington,53291.66667,8378,0.2504
2024,2,Washington,4581,1088,0.2467
