Year,Quarter,Region,Total_Enrollment,Telehealth_Users,Telehealth_Rate
2021,2,Washington,79778.333333,15554.0,0.3053
2021,2,Washington,6261.6666667,1716.0,0.2885
2021,2,Washington,175113.66667,17630.0,0.1464
2021,2,Washington,561477.0,70607.0,0.1792
2021,2,West Virginia,225038.0,25912.0,0.1519
2021,2,West Virginia,52064.333333,10079.0,0.2472
2021,2,West Virginia,172973.66667,15833.0,0.122
2021,2,West Virginia,182143.0,17262.0,0.1239
2021,2,West Virginia,41131.666667,8229.0,0.2786
2021,2,West Virginia,1763.3333333,421.0,0.2479
2021,2,West Virginia,76407.333333,7564.0,0.1307
2021,2,West Virginia,148350.66667,18313.0,0.1628
2021,2,Wisconsin,544450.0,54415.0,0.1418
2021,2,Wisconsin,103429.33333,20151.0,0.2547
2021,2,Wisconsin,441020.66667,34264.0,0.1125
2021,2,Wisconsin,464533.0,37280.0,0.1143
2021,2,Wisconsin,74911.333333,16182.0,0.3063
2021,2,Wisconsin,5005.6666667,953.0,0.1984
2021,2,Wisconsin,210262.0,18656.0,0.1296
2021,2,Wisconsin,334091.0,35756.0,0.1491
2021,2,Wyoming,100793.0,6829.0,0.0981
2021,2,Wyoming,11915.333333,2022.0,0.2151
2021,2,Wyoming,88877.666667,4807.0,0.0798
2021,2,Wyoming,90000.333333,4918.0,0.0794
2021,2,Wyoming,10300.333333,1756.0,0.2437
2021,2,Wyoming,492.33333333,155.0,0.3312
2021,2,Wyoming,69756.666667,4669.0,0.0988
2021,2,Wyoming,31018.666667,2160.0,0.0965
2021,3,Alabama,454672.33333,41519.0,0.1162
2021,3,Alabama,80497.333333,9619.0,0.1518
2021,3,Alabama,374175.0,31900.0,0.1086
2021,3,Alabama,374900.33333,30767.0,0.1028
2021,3,Alabama,74217.333333,10057.0,0.1917
2021,3,Alabama,5554.6666667,695.0,0.1277
2021,3,Alabama,134238.66667,11675.0,0.1108
2021,3,Alabama,319398.33333,29719.0,0.1184
2021,3,Alaska,94065.666667,10897.0,0.1805
2021,3,Alaska,20280.0,3673.0,0.2544
2021,3,Alaska,73785.666667,7224.0,0.1573
2021,3,Alaska,83204.0,8617.0,0.1631
2021,3,Alaska,10163.333333,2166.0,0.3151
2021,3,Alaska,698.33333333,114.0,0.1717
2021,3,Alaska,44756.333333,5365.0,0.1878
2021,3,Alaska,45973.0,5171.0,0.1735
2021,3,Arizona,664226.0,88855.0,0.1788
2021,3,Arizona,69857.333333,13273.0,0.2734
2021,3,Arizona,594368.66667,75582.0,0.1685
2021,3,Arizona,616957.33333,77625.0,0.1672
2021,3,Arizona,41713.666667,9673.0,0.3549
2021,3,Arizona,5555.0,1557.0,0.2916
2021,3,Arizona,100524.66667,10794.0,0.1545
2021,3,Arizona,562259.66667,77936.0,0.1829
2021,3,Arkansas,384422.0,36034.0,0.1205
2021,3,Arkansas,66521.666667,9865.0,0.1886
2021,3,Arkansas,317900.33333,26169.0,0.106
2021,3,Arkansas,325755.33333,26729.0,0.1043
2021,3,Arkansas,55180.333333,8714.0,0.2198
2021,3,Arkansas,3486.3333333,591.0,0.1789
2021,3,Arkansas,173810.0,14714.0,0.1097
2021,3,Arkansas,208757.33333,21121.0,0.1291
2021,3,California,2887377.6667,617381.0,0.2932
2021,3,California,944944.0,260753.0,0.3698
2021,3,California,1942433.6667,356628.0,0.2546
2021,3,California,2533971.6667,507560.0,0.2739
2021,3,California,316545.0,97038.0,0.4459
2021,3,California,36861.0,12783.0,0.3616
2021,3,California,322886.0,60847.0,0.2639
2021,3,California,2562190.6667,556263.0,0.2968
2021,3,Colorado,441947.66667,46738.0,0.1472
2021,3,Colorado,72029.666667,13107.0,0.2507
2021,3,Colorado,369918.0,33631.0,0.1268
2021,3,Colorado,394762.0,36248.0,0.1274
2021,3,Colorado,44107.333333,9870.0,0.3271
2021,3,Colorado,3078.3333333,620.0,0.2153
2021,3,Colorado,113209.33333,9936.0,0.1281
2021,3,Colorado,328405.66667,36786.0,0.1534
2021,3,Connecticut,297441.66667,42430.0,0.1777
2021,3,Connecticut,81737.666667,18304.0,0.2741
2021,3,Connecticut,215704.0,24126.0,0.1402
2021,3,Connecticut,257135.33333,30670.0,0.1481
2021,3,Connecticut,37526.0,11193.0,0.3847
2021,3,Connecticut,2780.3333333,567.0,0.2094
2021,3,Connecticut,13084.0,1460.0,0.1413
2021,3,Connecticut,284241.33333,40962.0,0.1793
2021,3,Delaware,155232.33333,24483.0,0.1945
2021,3,Delaware,20870.333333,5150.0,0.3108
2021,3,Delaware,134362.0,19333.0,0.1769
2021,3,Delaware,139448.66667,19923.0,0.1753
2021,3,Delaware,14398.0,4178.0,0.3837
2021,3,Delaware,1385.6666667,382.0,0.2828
2021,3,Delaware,48132.333333,6572.0,0.1641
2021,3,Delaware,107030.66667,17903.0,0.2087
2021,3,District Of Columbia,55190.333333,10237.0,0.2544
2021,3,District Of Columbia,20911.0,4990.0,0.3185
2021,3,District Of Columbia,34279.333333,5247.0,0.2135
2021,3,District Of Columbia,46439.0,7794.0,0.2298
2021,3,District Of Columbia,7645.0,2158.0,0.4104
2021,3,District Of Columbia,1106.3333333,285.0,0.2659
2021,3,District Of Columbia,55173.666667,10235.0,0.2544
2021,3,Florida,2064253.0,269013.0,0.1616
2021,3,Florida,275395.33333,50603.0,0.2276
2021,3,Florida,1788857.6667,218410.0,0.1514
2021,3,Florida,1867771.3333,228021.0,0.1502
2021,3,Florida,177011.33333,36556.0,0.2862
2021,3,Florida,19470.333333,4436.0,0.2331
2021,3,Florida,80420.0,9464.0,0.1521
2021,3,Florida,1979884.0,259305.0,0.162
2021,3,Georgia,824034.66667,85648.0,0.1329
2021,3,Georgia,135643.66667,20518.0,0.1923
2021,3,Georgia,688391.0,65130.0,0.1211
2021,3,Georgia,712510.0,67197.0,0.1194
2021,3,Georgia,98793.0,16360.0,0.2352
2021,3,Georgia,12731.666667,2091.0,0.1702
2021,3,Georgia,164467.66667,15727.0,0.1207
2021,3,Georgia,658937.0,69848.0,0.136
2021,3,Hawaii,108857.66667,21609.0,0.2772
2021,3,Hawaii,12398.333333,2625.0,0.3219
2021,3,Hawaii,96459.333333,18984.0,0.272
2021,3,Hawaii,99672.0,19110.0,0.2664
2021,3,Hawaii,7179.0,1792.0,0.4143
2021,3,Hawaii,2006.6666667,707.0,0.3739
2021,3,Hawaii,35919.666667,5549.0,0.2268
2021,3,Hawaii,72889.333333,16059.0,0.3003
2021,3,Idaho,191338.66667,13675.0,0.1018
2021,3,Idaho,27950.333333,3478.0,0.1733
2021,3,Idaho,163388.33333,10197.0,0.0892
2021,3,Idaho,168313.0,10302.0,0.0871
2021,3,Idaho,21821.333333,3167.0,0.2122
2021,3,Idaho,1204.3333333,206.0,0.178
2021,3,Idaho,82143.666667,4871.0,0.0879
2021,3,Idaho,109171.66667,8803.0,0.1115
2021,3,Illinois,1316966.3333,127170.0,0.126
2021,3,Illinois,242346.66667,42507.0,0.2156
2021,3,Illinois,1074619.6667,84663.0,0.1042
2021,3,Illinois,1160990.3333,96066.0,0.1079
2021,3,Illinois,141666.33333,28240.0,0.2672
2021,3,Illinois,14309.666667,2864.0,0.2053
2021,3,Illinois,246931.66667,16683.0,0.0877
2021,3,Illinois,1069540.3333,110453.0,0.1348
2021,3,Indiana,685185.66667,58187.0,0.1088
2021,3,Indiana,116382.33333,19805.0,0.2068
2021,3,Indiana,568803.33333,38382.0,0.0874
2021,3,Indiana,592556.33333,41207.0,0.0887
2021,3,Indiana,86310.666667,16055.0,0.2504
2021,3,Indiana,6318.6666667,925.0,0.1519
2021,3,Indiana,197101.33333,14492.0,0.0945
2021,3,Indiana,487733.0,43665.0,0.1145
2021,3,Iowa,423756.0,23766.0,0.0732
2021,3,Iowa,53513.666667,8533.0,0.2013
2021,3,Iowa,370242.33333,15233.0,0.054
2021,3,Iowa,381475.0,17342.0,0.0591
2021,3,Iowa,39689.333333,6106.0,0.2113
2021,3,Iowa,2591.6666667,318.0,0.129
2021,3,Iowa,231989.33333,13218.0,0.0748
2021,3,Iowa,191576.66667,10501.0,0.071
2021,3,Kansas,371643.0,27027.0,0.0942
2021,3,Kansas,42667.333333,7435.0,0.2135
2021,3,Kansas,328975.66667,19592.0,0.0777
2021,3,Kansas,331619.33333,19900.0,0.0775
2021,3,Kansas,37332.0,6695.0,0.2429
2021,3,Kansas,2691.6666667,432.0,0.1671
2021,3,Kansas,176706.33333,12652.0,0.0933
2021,3,Kansas,194429.33333,14335.0,0.0949
2021,3,Kentucky,474017.66667,51710.0,0.1385
2021,3,Kentucky,105849.0,20808.0,0.2411
2021,3,Kentucky,368168.66667,30902.0,0.1077
2021,3,Kentucky,389705.66667,34936.0,0.1128
2021,3,Kentucky,80491.0,16119.0,0.2693
2021,3,Kentucky,3821.0,655.0,0.1763
2021,3,Kentucky,239503.66667,30424.0,0.1621
2021,3,Kentucky,232633.33333,20990.0,0.114
2021,3,Louisiana,410040.0,37323.0,0.1169
2021,3,Louisiana,100675.33333,13831.0,0.1742
2021,3,Louisiana,309364.66667,23492.0,0.0979
2021,3,Louisiana,341577.66667,26982.0,0.1005
2021,3,Louisiana,62363.0,9321.0,0.2074
2021,3,Louisiana,6099.3333333,1020.0,0.1719
2021,3,Louisiana,95085.0,8098.0,0.1085
2021,3,Louisiana,312834.33333,29001.0,0.1193
2021,3,Maine,161181.0,16378.0,0.1431
2021,3,Maine,48258.666667,7905.0,0.2145
2021,3,Maine,112922.33333,8473.0,0.1092
2021,3,Maine,130765.66667,10402.0,0.1117
2021,3,Maine,29464.666667,5811.0,0.2852
2021,3,Maine,950.66666667,165.0,0.1778
2021,3,Maine,91615.333333,8662.0,0.1335
2021,3,Maine,69530.0,7716.0,0.1558
2021,3,Maryland,756829.0,115124.0,0.1943
2021,3,Maryland,132215.0,30852.0,0.2916
2021,3,Maryland,624614.0,84272.0,0.1732
2021,3,Maryland,662832.66667,88357.0,0.1703
2021,3,Maryland,85562.666667,24858.0,0.3797
2021,3,Maryland,8433.6666667,1909.0,0.2347
2021,3,Maryland,44820.666667,4454.0,0.1229
2021,3,Maryland,711850.66667,110657.0,0.199
2021,3,Massachusetts,838920.33333,177785.0,0.2675
2021,3,Massachusetts,204542.66667,64207.0,0.3894
2021,3,Massachusetts,634377.66667,113578.0,0.2272
2021,3,Massachusetts,711230.33333,129501.0,0.2295
2021,3,Massachusetts,122617.33333,46760.0,0.4896
2021,3,Massachusetts,5072.6666667,1524.0,0.3061
2021,3,Massachusetts,33630.0,6802.0,0.2648
2021,3,Massachusetts,804996.0,170957.0,0.2676
2021,3,Michigan,893496.66667,117137.0,0.1728
2021,3,Michigan,181475.66667,40862.0,0.2798
2021,3,Michigan,712021.0,76275.0,0.1434
2021,3,Michigan,735715.66667,78806.0,0.1407
2021,3,Michigan,148028.0,36159.0,0.3341
2021,3,Michigan,9753.0,2172.0,0.2279
2021,3,Michigan,230950.66667,21924.0,0.1303
2021,3,Michigan,662287.33333,95184.0,0.1868
2021,3,Minnesota,432396.0,55005.0,0.1769
2021,3,Minnesota,77939.0,20198.0,0.3356
2021,3,Minnesota,354457.0,34807.0,0.1388
2021,3,Minnesota,356553.33333,34165.0,0.1337
2021,3,Minnesota,72000.333333,19750.0,0.3809
2021,3,Minnesota,3842.3333333,1090.0,0.3035
2021,3,Minnesota,165200.33333,14752.0,0.1253
2021,3,Minnesota,266977.0,40229.0,0.2083
2021,3,Mississippi,392500.66667,34799.0,0.1107
2021,3,Mississippi,90604.333333,10597.0,0.1417
2021,3,Mississippi,301896.33333,24202.0,0.1011
2021,3,Mississippi,325510.0,26380.0,0.1007
2021,3,Mississippi,61238.0,7709.0,0.1655
2021,3,Mississippi,5752.6666667,710.0,0.1254
2021,3,Mississippi,230714.66667,18366.0,0.0987
2021,3,Mississippi,160046.0,16312.0,0.1288
2021,3,Missouri,614560.33333,44731.0,0.0952
2021,3,Missouri,92435.666667,15200.0,0.2
2021,3,Missouri,522124.66667,29531.0,0.075
2021,3,Missouri,522189.0,29663.0,0.074
2021,3,Missouri,86005.666667,14073.0,0.2233
2021,3,Missouri,6365.6666667,995.0,0.164
2021,3,Missouri,227794.33333,15018.0,0.088
2021,3,Missouri,386677.33333,29710.0,0.0993
2021,3,Montana,170820.0,10555.0,0.0895
2021,3,Montana,24024.0,3135.0,0.1782
2021,3,Montana,146796.0,7420.0,0.0739
2021,3,Montana,153077.33333,7869.0,0.0743
2021,3,Montana,16879.666667,2577.0,0.2292
2021,3,Montana,863.0,109.0,0.1342
2021,3,Montana,116357.33333,7139.0,0.0902
2021,3,Montana,54443.666667,3415.0,0.088
2021,3,Nebraska,243879.0,13383.0,0.0734
2021,3,Nebraska,26535.333333,3993.0,0.1862
2021,3,Nebraska,217343.66667,9390.0,0.0583
2021,3,Nebraska,221682.66667,10010.0,0.0602
2021,3,Nebraska,20653.333333,3146.0,0.2132
2021,3,Nebraska,1543.0,227.0,0.156
2021,3,Nebraska,123425.66667,6233.0,0.0681
2021,3,Nebraska,120389.33333,7147.0,0.0786
2021,3,Nevada,263520.33333,31606.0,0.1676
2021,3,Nevada,43258.333333,9463.0,0.2906
2021,3,Nevada,220262.0,22143.0,0.1419
2021,3,Nevada,233763.0,24484.0,0.1465
2021,3,Nevada,26967.0,6374.0,0.3399
2021,3,Nevada,2790.3333333,748.0,0.281
2021,3,Nevada,47380.666667,3955.0,0.1205
2021,3,Nevada,215759.33333,27622.0,0.1776
2021,3,New Hampshire,202541.33333,25224.0,0.1677
2021,3,New Hampshire,26592.666667,7052.0,0.3338
2021,3,New Hampshire,175948.66667,18172.0,0.1405
2021,3,New Hampshire,175099.33333,17892.0,0.137
2021,3,New Hampshire,26514.0,7142.0,0.3768
2021,3,New Hampshire,928.0,190.0,0.2137
2021,3,New Hampshire,88267.666667,10132.0,0.1587
2021,3,New Hampshire,113800.33333,15018.0,0.1742
2021,3,New Jersey,906544.33333,130517.0,0.1792
2021,3,New Jersey,130842.0,28350.0,0.2611
2021,3,New Jersey,775702.33333,102167.0,0.1648
2021,3,New Jersey,808187.66667,104580.0,0.1604
2021,3,New Jersey,88936.0,24078.0,0.358
2021,3,New Jersey,9420.6666667,1859.0,0.2025
2021,3,New Jersey,10534.333333,1480.0,0.181
2021,3,New Jersey,894744.0,128966.0,0.1793
2021,3,New Mexico,217323.0,29526.0,0.1932
2021,3,New Mexico,48428.666667,8789.0,0.261
2021,3,New Mexico,168894.33333,20737.0,0.174
2021,3,New Mexico,188730.0,23349.0,0.1755
2021,3,New Mexico,26056.666667,5602.0,0.3233
2021,3,New Mexico,2536.3333333,575.0,0.2323
2021,3,New Mexico,89334.0,11206.0,0.1779
2021,3,New Mexico,127358.66667,18245.0,0.2041
2021,3,New York,1662948.6667,265533.0,0.2009
2021,3,New York,406293.33333,104125.0,0.3102
2021,3,New York,1256655.3333,161408.0,0.1637
2021,3,New York,1430945.3333,201163.0,0.1761
2021,3,New York,213365.0,60117.0,0.3738
2021,3,New York,18638.333333,4253.0,0.2319
2021,3,New York,200377.0,26451.0,0.1701
2021,3,New York,1461693.0,239015.0,0.205
2021,3,North Carolina,1021620.0,102390.0,0.127
2021,3,North Carolina,165030.0,27189.0,0.2052
2021,3,North Carolina,856590.0,75201.0,0.1116
2021,3,North Carolina,879020.0,75671.0,0.1084
2021,3,North Carolina,130674.0,24510.0,0.2539
2021,3,North Carolina,11926.0,2209.0,0.1901
2021,3,North Carolina,307672.66667,28580.0,0.1174
2021,3,North Carolina,712673.0,73641.0,0.1311
2021,3,North Dakota,95231.0,4918.0,0.0709
2021,3,North Dakota,13381.666667,1846.0,0.1722
2021,3,North Dakota,81849.333333,3072.0,0.0524
2021,3,North Dakota,84691.666667,3483.0,0.0566
2021,3,North Dakota,9840.3333333,1339.0,0.188
2021,3,North Dakota,699.0,96.0,0.1446
2021,3,North Dakota,56335.666667,3170.0,0.0787
2021,3,North Dakota,38832.666667,1745.0,0.0601
2021,3,Ohio,1057172.0,99478.0,0.1215
2021,3,Ohio,151867.66667,28507.0,0.2319
2021,3,Ohio,905304.33333,70971.0,0.102
2021,3,Ohio,922376.0,73114.0,0.1016
2021,3,Ohio,126152.66667,24872.0,0.2728
2021,3,Ohio,8643.3333333,1492.0,0.1793
2021,3,Ohio,302408.33333,26686.0,0.1145
2021,3,Ohio,754228.0,72733.0,0.1242
2021,3,Oklahoma,462877.33333,42923.0,0.1189
2021,3,Oklahoma,74628.666667,12121.0,0.1998
2021,3,Oklahoma,388248.66667,30802.0,0.1026
2021,3,Oklahoma,395770.66667,31755.0,0.1022
2021,3,Oklahoma,62406.666667,10245.0,0.2236
2021,3,Oklahoma,4700.0,923.0,0.2052
2021,3,Oklahoma,223404.66667,19344.0,0.1112
2021,3,Oklahoma,238434.66667,23438.0,0.1259
2021,3,Oregon,390745.66667,51836.0,0.1933
2021,3,Oregon,78239.666667,14689.0,0.2801
2021,3,Oregon,312506.0,37147.0,0.1722
2021,3,Oregon,336606.33333,39573.0,0.1704
2021,3,Oregon,51106.0,11462.0,0.3469
2021,3,Oregon,3033.3333333,801.0,0.2799
2021,3,Oregon,164388.66667,18056.0,0.1617
2021,3,Oregon,226301.0,33777.0,0.2159
2021,3,Pennsylvania,1269855.6667,139694.0,0.1407
2021,3,Pennsylvania,200560.66667,40548.0,0.2597
2021,3,Pennsylvania,1069295.0,99146.0,0.1185
2021,3,Pennsylvania,1108774.3333,102083.0,0.1169
2021,3,Pennsylvania,150145.0,35270.0,0.3226
2021,3,Pennsylvania,10936.333333,2341.0,0.2198
2021,3,Pennsylvania,182391.66667,16080.0,0.1139
2021,3,Pennsylvania,1086957.0,123584.0,0.1451
2021,3,Puerto Rico,40699.333333,3821.0,0.1428
2021,3,Rhode Island,88298.333333,13859.0,0.2008
2021,3,Rhode Island,14968.0,3474.0,0.3119
2021,3,Rhode Island,73330.333333,10385.0,0.1794
2021,3,Rhode Island,76509.333333,10850.0,0.1775
2021,3,Rhode Island,11132.333333,2885.0,0.3972
2021,3,Rhode Island,656.66666667,124.0,0.1984
2021,3,Rhode Island,211.66666667,21.0,0.1419
2021,3,Rhode Island,88073.333333,13838.0,0.2009
2021,3,South Carolina,644172.66667,54901.0,0.1058
2021,3,South Carolina,59908.0,7994.0,0.1651
2021,3,South Carolina,584264.66667,46907.0,0.0997
2021,3,South Carolina,573651.0,45055.0,0.0965
2021,3,South Carolina,63936.333333,8632.0,0.1878
2021,3,South Carolina,6585.3333333,1214.0,0.1892
2021,3,South Carolina,124714.33333,9151.0,0.0923
2021,3,South Carolina,519108.33333,45735.0,0.109
2021,3,South Dakota,122319.66667,6478.0,0.0743
2021,3,South Dakota,16809.333333,1899.0,0.1466
2021,3,South Dakota,105510.33333,4579.0,0.0617
2021,3,South Dakota,109433.66667,4892.0,0.0627
2021,3,South Dakota,11964.333333,1367.0,0.164
2021,3,South Dakota,921.66666667,219.0,0.2489
2021,3,South Dakota,76376.666667,4535.0,0.0836
2021,3,South Dakota,45928.0,1941.0,0.0589
2021,3,Tennessee,670463.33333,48259.0,0.0914
2021,3,Tennessee,87736.333333,11917.0,0.1692
2021,3,Tennessee,582727.0,36342.0,0.0794
2021,3,Tennessee,588451.0,36124.0,0.0774
2021,3,Tennessee,75315.666667,11223.0,0.2055
2021,3,Tennessee,6696.6666667,912.0,0.1417
2021,3,Tennessee,225513.66667,14372.0,0.0806
2021,3,Tennessee,444127.0,33829.0,0.0969
2021,3,Territories,17255.0,384.0,0.0425
2021,3,Texas,1979541.6667,269523.0,0.1799
2021,3,Texas,262628.0,57233.0,0.269
2021,3,Texas,1716913.6667,212290.0,0.1651
2021,3,Texas,1755124.3333,220065.0,0.1648
2021,3,Texas,194037.33333,41115.0,0.3086
2021,3,Texas,30380.0,8343.0,0.2836
2021,3,Texas,391579.33333,45084.0,0.152
2021,3,Texas,1585370.6667,224129.0,0.1868
2021,3,Utah,205177.33333,17567.0,0.1159
2021,3,Utah,22076.666667,3730.0,0.2246
2021,3,Utah,183100.66667,13837.0,0.1025
2021,3,Utah,183964.0,13444.0,0.0985
2021,3,Utah,19520.333333,3796.0,0.2824
2021,3,Utah,1693.0,327.0,0.2067
2021,3,Utah,48253.666667,4073.0,0.1189
2021,3,Utah,156881.66667,13492.0,0.115
2021,3,Vermont,111948.0,14105.0,0.1706
2021,3,Vermont,23441.666667,4786.0,0.2625
2021,3,Vermont,88506.333333,9319.0,0.1446
2021,3,Vermont,95959.0,10178.0,0.1432
2021,3,Vermont,15622.666667,3844.0,0.3413
2021,3,Vermont,366.33333333,83.0,0.2299
2021,3,Vermont,83810.333333,10425.0,0.169
2021,3,Vermont,27801.666667,3609.0,0.1738
2021,3,Virgin Islands,13012.0,843.0,0.1084
2021,3,Virginia,961277.0,97413.0,0.1294
2021,3,Virginia,96935.333333,16902.0,0.2179
2021,3,Virginia,864341.66667,80511.0,0.1192
2021,3,Virginia,869431.0,79786.0,0.1165
2021,3,Virginia,83128.333333,16011.0,0.2679
2021,3,Virginia,8717.6666667,1616.0,0.1921
2021,3,Virginia,171095.0,12820.0,0.0959
2021,3,Virginia,788575.66667,84420.0,0.1366
2021,3,Washington,741040.0,77543.0,0.1497
2021,3,Washington,113072.33333,17636.0,0.2251
2021,3,Washington,627967.66667,59907.0,0.1362
2021,3,Washington,655239.66667,62562.0,0.1354
2021,3,Washington,79763.333333,13551.0,0.2687
2021,3,Washington,6037.0,1430.0,0.2494
2021,3,Washington,176211.33333,16146.0,0.1333
2021,3,Washington,564398.0,61363.0,0.1546
2021,3,West Virginia,224635.66667,23676.0,0.138
2021,3,West Virginia,50494.0,8948.0,0.2256
2021,3,West Virginia,174141.66667,14728.0,0.1117
2021,3,West Virginia,182466.33333,16022.0,0.1139
2021,3,West Virginia,40511.0,7303.0,0.2496
2021,3,West Virginia,1658.3333333,351.0,0.2164
2021,3,West Virginia,76152.0,7299.0,0.1256
2021,3,West Virginia,148205.33333,16349.0,0.1444
2021,3,Wisconsin,546908.33333,45531.0,0.1165
2021,3,Wisconsin,101892.0,16694.0,0.2143
2021,3,Wisconsin,445016.33333,28837.0,0.0921
2021,3,Wisconsin,467230.33333,31085.0,0.0931
2021,3,Wisconsin,74859.0,13668.0,0.2605
2021,3,Wisconsin,4819.0,778.0,0.169
2021,3,Wisconsin,211265.0,15675.0,0.1071
2021,3,Wisconsin,335549.33333,29851.0,0.1221
2021,3,Wyoming,102159.0,6127.0,0.0869
2021,3,Wyoming,11865.333333,1833.0,0.1969
2021,3,Wyoming,90293.666667,4294.0,0.0701
2021,3,Wyoming,91204.0,4424.0,0.0705
2021,3,Wyoming,10467.333333,1558.0,0.213
2021,3,Wyoming,487.66666667,145.0,0.3159
2021,3,Wyoming,70787.666667,4249.0,0.0886
2021,3,Wyoming,31353.333333,1877.0,0.0832
2021,4,Alabama,451456.0,35065.0,0.0998
2021,4,Alabama,78032.0,7963.0,0.1327
2021,4,Alabama,373424.0,27102.0,0.0931
2021,4,Alabama,372524.66667,25662.0,0.0869
2021,4,Alabama,73684.333333,8792.0,0.1731
2021,4,Alabama,5247.0,611.0,0.1218
2021,4,Alabama,132890.33333,9490.0,0.0917
2021,4,Alabama,317541.33333,25492.0,0.1032
2021,4,Alaska,94822.333333,11305.0,0.1886
2021,4,Alaska,20332.0,3684.0,0.2636
2021,4,Alaska,74490.333333,7621.0,0.1658
2021,4,Alaska,83848.0,8984.0,0.1711
2021,4,Alaska,10306.333333,2206.0,0.3242
2021,4,Alaska,668.0,115.0,0.184
2021,4,Alaska,45172.0,5418.0,0.1901
2021,4,Alaska,46295.333333,5520.0,0.1871
2021,4,Arizona,666054.33333,85835.0,0.1707
2021,4,Arizona,68895.666667,12515.0,0.2673
2021,4,Arizona,597158.66667,73320.0,0.1607
2021,4,Arizona,619171.33333,75271.0,0.1596
2021,4,Arizona,41566.0,9175.0,0.3484
2021,4,Arizona,5317.0,1389.0,0.2737
2021,4,Arizona,100385.33333,10600.0,0.1519
2021,4,Arizona,564236.0,75119.0,0.1738
2021,4,Arkansas,383312.0,31750.0,0.1073
2021,4,Arkansas,65077.0,8443.0,0.1687
2021,4,Arkansas,318235.0,23307.0,0.0948
2021,4,Arkansas,325165.66667,23579.0,0.0927
2021,4,Arkansas,54836.666667,7654.0,0.1999
2021,4,Arkansas,3309.6666667,517.0,0.1672
2021,4,Arkansas,173041.0,13058.0,0.0984
2021,4,Arkansas,208439.66667,18536.0,0.1146
2021,4,California,2897828.0,585595.0,0.2801
2021,4,California,945225.33333,244593.0,0.3527
2021,4,California,1952602.6667,341002.0,0.244
2021,4,California,2543966.3333,481400.0,0.2612
2021,4,California,318342.33333,92762.0,0.4333
2021,4,California,35519.333333,11433.0,0.3369
2021,4,California,323694.66667,59014.0,0.2583
2021,4,California,2571889.6667,526327.0,0.2828
2021,4,Colorado,444390.33333,49338.0,0.1555
2021,4,Colorado,71764.0,13204.0,0.2579
2021,4,Colorado,372626.33333,36134.0,0.1357
2021,4,Colorado,397373.0,38930.0,0.1366
2021,4,Colorado,44081.333333,9798.0,0.3313
2021,4,Colorado,2936.0,610.0,0.2228
2021,4,Colorado,114017.0,10720.0,0.1376
2021,4,Colorado,330041.66667,38599.0,0.1613
2021,4,Connecticut,295872.33333,43355.0,0.1819
2021,4,Connecticut,80017.333333,18042.0,0.2773
2021,4,Connecticut,215855.0,25313.0,0.1461
2021,4,Connecticut,255845.0,31781.0,0.1535
2021,4,Connecticut,37377.666667,11019.0,0.3833
2021,4,Connecticut,2649.6666667,555.0,0.2174
2021,4,Connecticut,13012.0,1606.0,0.1556
2021,4,Connecticut,282746.0,41745.0,0.1831
2021,4,Delaware,155723.33333,23684.0,0.1857
2021,4,Delaware,20693.666667,5032.0,0.3055
2021,4,Delaware,135029.66667,18652.0,0.1679
2021,4,Delaware,139949.0,19111.0,0.1657
2021,4,Delaware,14452.333333,4252.0,0.389
2021,4,Delaware,1322.0,321.0,0.2524
2021,4,Delaware,48408.333333,6474.0,0.1579
2021,4,Delaware,107246.33333,17196.0,0.1988
2021,4,District Of Columbia,55073.0,9236.0,0.2311
2021,4,District Of Columbia,20700.666667,4363.0,0.287
2021,4,District Of Columbia,34372.333333,4873.0,0.1968
2021,4,District Of Columbia,46397.0,7105.0,0.2099
2021,4,District Of Columbia,7612.6666667,1884.0,0.3697
2021,4,District Of Columbia,1063.3333333,247.0,0.2414
2021,4,District Of Columbia,55057.666667,9235.0,0.2311
2021,4,Florida,2060120.0,229395.0,0.1374
2021,4,Florida,268173.33333,42676.0,0.2004
2021,4,Florida,1791946.6667,186719.0,0.1281
2021,4,Florida,1864990.3333,193758.0,0.1268
2021,4,Florida,176695.0,32135.0,0.2578
2021,4,Florida,18434.666667,3502.0,0.1978
2021,4,Florida,80003.0,7714.0,0.1249
2021,4,Florida,1976202.3333,221499.0,0.1379
2021,4,Georgia,822735.0,76719.0,0.1206
2021,4,Georgia,132018.33333,17356.0,0.1704
2021,4,Georgia,690716.66667,59363.0,0.1111
2021,4,Georgia,712098.33333,60356.0,0.1083
2021,4,Georgia,98552.666667,14569.0,0.2166
2021,4,Georgia,12084.0,1794.0,0.1569
2021,4,Georgia,163326.33333,12372.0,0.0969
2021,4,Georgia,658784.0,64297.0,0.1266
2021,4,Hawaii,109004.0,19095.0,0.2487
2021,4,Hawaii,12304.333333,2331.0,0.301
2021,4,Hawaii,96699.666667,16764.0,0.2429
2021,4,Hawaii,99842.333333,16899.0,0.2386
2021,4,Hawaii,7232.6666667,1597.0,0.3825
2021,4,Hawaii,1929.0,599.0,0.3401
2021,4,Hawaii,35995.666667,4951.0,0.2052
2021,4,Hawaii,72961.0,14144.0,0.2687
2021,4,Idaho,191735.33333,14827.0,0.1107
2021,4,Idaho,27592.333333,3574.0,0.1846
2021,4,Idaho,164143.0,11253.0,0.0982
